YEAR,DISTRICT,PER_FREE_LUNCH,PER_REDUCED_LUNCH,PER_BLACK,PER_HISP,PER_ASIAN,PER_FRPL,PER_MINORITY
2015,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,43.0,12.0,1.0,3.0,1.0,55.0,5.0
2015,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,43.0,10.0,1.0,2.0,1.0,53.0,4.0
2015,WATKINS GLEN CENTRAL SCHOOL DISTRICT,37.0,6.0,2.0,3.0,2.0,43.0,7.0
2015,SOUTH SENECA CENTRAL SCHOOL DISTRICT,44.0,13.0,1.0,3.0,1.0,57.0,5.0
2015,ROMULUS CENTRAL SCHOOL DISTRICT,44.0,10.0,2.0,7.0,0.0,54.0,9.0
2015,SENECA FALLS CENTRAL SCHOOL DISTRICT,35.0,8.0,3.0,4.0,2.0,43.0,9.0
2015,WATERLOO CENTRAL SCHOOL DISTRICT,41.0,9.0,4.0,4.0,1.0,50.0,9.0
2015,ADDISON CENTRAL SCHOOL DISTRICT,44.0,11.0,1.0,0.0,1.0,55.0,2.0
2015,AVOCA CENTRAL SCHOOL DISTRICT,39.0,16.0,1.0,3.0,0.0,55.0,4.0
2015,BATH CENTRAL SCHOOL DISTRICT,46.0,9.0,1.0,1.0,0.0,55.0,2.0
2015,BRADFORD CENTRAL SCHOOL DISTRICT,40.0,14.0,0.0,2.0,0.0,54.0,2.0
2015,CAMPBELL-SAVONA CENTRAL SCHOOL DISTRICT,40.0,11.0,0.0,1.0,1.0,51.0,2.0
2015,CORNING CITY SCHOOL DISTRICT,33.0,9.0,3.0,2.0,4.0,42.0,9.0
2015,CANISTEO-GREENWOOD CSD,45.0,9.0,1.0,1.0,0.0,54.0,2.0
2015,HORNELL CITY SCHOOL DISTRICT,53.0,10.0,4.0,3.0,1.0,63.0,8.0
2015,ARKPORT CENTRAL SCHOOL DISTRICT,24.0,6.0,0.0,3.0,0.0,30.0,3.0
2015,PRATTSBURGH CENTRAL SCHOOL DISTRICT,41.0,13.0,3.0,2.0,0.0,54.0,5.0
2015,JASPER-TROUPSBURG CENTRAL SCHOOL DISTRICT,39.0,16.0,1.0,0.0,1.0,55.0,2.0
2015,HAMMONDSPORT CENTRAL SCHOOL DISTRICT,37.0,12.0,1.0,1.0,1.0,49.0,3.0
2015,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,44.0,14.0,1.0,1.0,0.0,58.0,2.0
2015,BABYLON UNION FREE SCHOOL DISTRICT,15.0,2.0,3.0,11.0,3.0,17.0,17.0
2015,WEST BABYLON UNION FREE SCHOOL DISTRICT,29.0,7.0,7.0,19.0,4.0,36.0,30.0
2015,NORTH BABYLON UNION FREE SCHOOL DISTRICT,21.0,9.0,23.0,22.0,5.0,30.0,50.0
2015,LINDENHURST UNION FREE SCHOOL DISTRICT,20.0,9.0,3.0,19.0,3.0,29.0,25.0
2015,COPIAGUE UNION FREE SCHOOL DISTRICT,61.0,8.0,25.0,56.0,2.0,69.0,83.0
2015,AMITYVILLE UNION FREE SCHOOL DISTRICT,62.0,8.0,44.0,46.0,1.0,70.0,91.0
2015,DEER PARK UNION FREE SCHOOL DISTRICT,31.0,10.0,17.0,21.0,11.0,41.0,49.0
2015,WYANDANCH UNION FREE SCHOOL DISTRICT,84.0,5.0,53.0,45.0,0.0,89.0,98.0
2015,THREE VILLAGE CENTRAL SCHOOL DISTRICT,6.0,1.0,1.0,4.0,9.0,7.0,14.0
2015,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,20.0,3.0,2.0,25.0,3.0,23.0,30.0
2015,SACHEM CENTRAL SCHOOL DISTRICT,17.0,4.0,3.0,11.0,6.0,21.0,20.0
2015,PORT JEFFERSON UNION FREE SCHOOL DISTRICT,7.0,2.0,1.0,7.0,5.0,9.0,13.0
2015,MOUNT SINAI UNION FREE SCHOOL DISTRICT,3.0,1.0,2.0,6.0,6.0,4.0,14.0
2015,MILLER PLACE UNION FREE SCHOOL DISTRICT,7.0,3.0,1.0,6.0,3.0,10.0,10.0
2015,ROCKY POINT UNION FREE SCHOOL DISTRICT,17.0,4.0,1.0,10.0,1.0,21.0,12.0
2015,MIDDLE COUNTRY CENTRAL SCHOOL DISTRICT,25.0,7.0,4.0,17.0,6.0,32.0,27.0
2015,LONGWOOD CENTRAL SCHOOL DISTRICT,37.0,7.0,18.0,22.0,4.0,44.0,44.0
2015,PATCHOGUE-MEDFORD UNION FREE SCHOOL DISTRICT,38.0,9.0,4.0,37.0,3.0,47.0,44.0
2015,WILLIAM FLOYD UNION FREE SCHOOL DISTRICT,51.0,8.0,14.0,26.0,3.0,59.0,43.0
2015,CENTER MORICHES UNION FREE SCHOOL DISTRICT,15.0,4.0,5.0,13.0,2.0,19.0,20.0
2015,EAST MORICHES UNION FREE SCHOOL DISTRICT,8.0,1.0,2.0,11.0,2.0,9.0,15.0
2015,SOUTH COUNTRY CENTRAL SCHOOL DISTRICT,47.0,7.0,21.0,31.0,2.0,54.0,54.0
2015,EAST HAMPTON UNION FREE SCHOOL DISTRICT,27.0,6.0,4.0,47.0,2.0,33.0,53.0
2015,WAINSCOTT COMMON SCHOOL DISTRICT,45.0,0.0,0.0,55.0,5.0,45.0,60.0
2015,AMAGANSETT UNION FREE SCHOOL DISTRICT,0.0,0.0,0.0,11.0,2.0,0.0,13.0
2015,SPRINGS UNION FREE SCHOOL DISTRICT,15.0,1.0,1.0,56.0,1.0,16.0,58.0
2015,SAG HARBOR UNION FREE SCHOOL DISTRICT,10.0,1.0,2.0,17.0,2.0,11.0,21.0
2015,MONTAUK UNION FREE SCHOOL DISTRICT,0.0,0.0,4.0,29.0,5.0,0.0,38.0
2015,ELWOOD UNION FREE SCHOOL DISTRICT,15.0,3.0,7.0,14.0,8.0,18.0,29.0
2015,COLD SPRING HARBOR CENTRAL SCHOOL DISTRICT,1.0,0.0,1.0,3.0,4.0,1.0,8.0
2015,HUNTINGTON UNION FREE SCHOOL DISTRICT,39.0,2.0,9.0,43.0,2.0,41.0,54.0
2015,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,8.0,1.0,1.0,7.0,3.0,9.0,11.0
2015,HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT,13.0,2.0,12.0,9.0,13.0,15.0,34.0
2015,HARBORFIELDS CENTRAL SCHOOL DISTRICT,8.0,2.0,4.0,9.0,4.0,10.0,17.0
2015,COMMACK UNION FREE SCHOOL DISTRICT,6.0,1.0,1.0,6.0,7.0,7.0,14.0
2015,SOUTH HUNTINGTON UNION FREE SCHOOL DISTRICT,36.0,4.0,8.0,36.0,6.0,40.0,50.0
2015,BAY SHORE UNION FREE SCHOOL DISTRICT,44.0,8.0,21.0,39.0,4.0,52.0,64.0
2015,ISLIP UNION FREE SCHOOL DISTRICT,21.0,5.0,6.0,21.0,3.0,26.0,30.0
2015,EAST ISLIP UNION FREE SCHOOL DISTRICT,15.0,4.0,2.0,14.0,2.0,19.0,18.0
2015,SAYVILLE UNION FREE SCHOOL DISTRICT,7.0,2.0,1.0,6.0,2.0,9.0,9.0
2015,BAYPORT-BLUE POINT UNION FREE SCHOOL DISTRICT,9.0,1.0,1.0,5.0,2.0,10.0,8.0
2015,HAUPPAUGE UNION FREE SCHOOL DISTRICT,6.0,2.0,3.0,8.0,8.0,8.0,19.0
2015,CONNETQUOT CENTRAL SCHOOL DISTRICT,13.0,2.0,2.0,10.0,5.0,15.0,17.0
2015,WEST ISLIP UNION FREE SCHOOL DISTRICT,10.0,2.0,0.0,8.0,2.0,12.0,10.0
2015,BRENTWOOD UNION FREE SCHOOL DISTRICT,70.0,9.0,11.0,81.0,2.0,79.0,94.0
2015,CENTRAL ISLIP UNION FREE SCHOOL DISTRICT,67.0,10.0,21.0,71.0,2.0,77.0,94.0
2015,FIRE ISLAND UNION FREE SCHOOL DISTRICT,0.0,0.0,0.0,35.0,0.0,0.0,35.0
2015,SHOREHAM-WADING RIVER CENTRAL SCHOOL DISTRICT,4.0,1.0,1.0,5.0,2.0,5.0,8.0
2015,RIVERHEAD CENTRAL SCHOOL DISTRICT,38.0,3.0,14.0,37.0,2.0,41.0,53.0
2015,LITTLE FLOWER UNION FREE SCHOOL DISTRICT,35.0,0.0,38.0,15.0,1.0,35.0,54.0
2015,SHELTER ISLAND UNION FREE SCHOOL DISTRICT,14.0,6.0,1.0,16.0,0.0,20.0,17.0
2015,SMITHTOWN CENTRAL SCHOOL DISTRICT,5.0,2.0,1.0,6.0,5.0,7.0,12.0
2015,KINGS PARK CENTRAL SCHOOL DISTRICT,6.0,2.0,0.0,5.0,2.0,8.0,7.0
2015,REMSENBURG-SPEONK UNION FREE SCHOOL DISTRICT,11.0,3.0,3.0,11.0,1.0,14.0,15.0
2015,WESTHAMPTON BEACH UNION FREE SCHOOL DISTRICT,20.0,5.0,2.0,20.0,2.0,25.0,24.0
2015,QUOGUE UNION FREE SCHOOL DISTRICT,0.0,0.0,2.0,3.0,2.0,0.0,7.0
2015,HAMPTON BAYS UNION FREE SCHOOL DISTRICT,36.0,8.0,1.0,52.0,1.0,44.0,54.0
2015,SOUTHAMPTON UNION FREE SCHOOL DISTRICT,35.0,6.0,5.0,34.0,2.0,41.0,41.0
2015,BRIDGEHAMPTON UNION FREE SCHOOL DISTRICT,37.0,14.0,29.0,39.0,1.0,51.0,69.0
2015,SAGAPONACK COMMON SCHOOL DISTRICT,0.0,0.0,8.0,17.0,0.0,0.0,25.0
2015,EASTPORT-SOUTH MANOR CSD,9.0,3.0,2.0,5.0,1.0,12.0,8.0
2015,TUCKAHOE COMMON SCHOOL DISTRICT,47.0,3.0,3.0,60.0,2.0,50.0,65.0
2015,EAST QUOGUE UNION FREE SCHOOL DISTRICT,16.0,5.0,3.0,20.0,1.0,21.0,24.0
2015,OYSTERPONDS UNION FREE SCHOOL DISTRICT,0.0,0.0,0.0,16.0,0.0,0.0,16.0
2015,FISHERS ISLAND UNION FREE SCHOOL DISTRICT,0.0,0.0,0.0,1.0,1.0,0.0,2.0
2015,SOUTHOLD UNION FREE SCHOOL DISTRICT,22.0,3.0,1.0,20.0,2.0,25.0,23.0
2015,GREENPORT UNION FREE SCHOOL DISTRICT,54.0,6.0,10.0,42.0,1.0,60.0,53.0
2015,MATTITUCK-CUTCHOGUE UNION FREE SCHOOL DISTRICT,15.0,2.0,3.0,10.0,1.0,17.0,14.0
2015,NEW SUFFOLK COMMON SCHOOL DISTRICT,0.0,0.0,0.0,13.0,6.0,0.0,19.0
2015,FALLSBURG CENTRAL SCHOOL DISTRICT,64.0,7.0,11.0,44.0,1.0,71.0,56.0
2015,ELDRED CENTRAL SCHOOL DISTRICT,32.0,7.0,1.0,6.0,2.0,39.0,9.0
2015,LIBERTY CENTRAL SCHOOL DISTRICT,56.0,12.0,10.0,36.0,1.0,68.0,47.0
2015,TRI-VALLEY CENTRAL SCHOOL DISTRICT,24.0,6.0,2.0,7.0,0.0,30.0,9.0
2015,ROSCOE CENTRAL SCHOOL DISTRICT,42.0,12.0,2.0,13.0,0.0,54.0,15.0
2015,LIVINGSTON MANOR CENTRAL SCHOOL DISTRICT,46.0,6.0,5.0,11.0,2.0,52.0,18.0
2015,MONTICELLO CENTRAL SCHOOL DISTRICT,48.0,4.0,21.0,25.0,2.0,52.0,48.0
2015,SULLIVAN WEST CENTRAL SCHOOL DISTRICT,32.0,7.0,1.0,8.0,1.0,39.0,10.0
2015,WAVERLY CENTRAL SCHOOL DISTRICT,41.0,9.0,1.0,1.0,1.0,50.0,3.0
2015,CANDOR CENTRAL SCHOOL DISTRICT,41.0,9.0,2.0,2.0,1.0,50.0,5.0
2015,NEWARK VALLEY CENTRAL SCHOOL DISTRICT,42.0,8.0,0.0,2.0,0.0,50.0,2.0
2015,OWEGO-APALACHIN CENTRAL SCHOOL DISTRICT,40.0,7.0,2.0,2.0,1.0,47.0,5.0
2015,SPENCER-VAN ETTEN CENTRAL SCHOOL DISTRICT,31.0,17.0,1.0,2.0,1.0,48.0,4.0
2015,TIOGA CENTRAL SCHOOL DISTRICT,49.0,9.0,1.0,1.0,1.0,58.0,3.0
2015,DRYDEN CENTRAL SCHOOL DISTRICT,39.0,8.0,1.0,3.0,1.0,47.0,5.0
2015,GEORGE JUNIOR REPUBLIC UNION FREE SCHOOL DISTRICT,79.0,0.0,25.0,8.0,0.0,79.0,33.0
2015,GROTON CENTRAL SCHOOL DISTRICT,39.0,7.0,2.0,2.0,0.0,46.0,4.0
2015,ITHACA CITY SCHOOL DISTRICT,30.0,6.0,9.0,5.0,13.0,36.0,27.0
2015,LANSING CENTRAL SCHOOL DISTRICT,18.0,5.0,1.0,4.0,3.0,23.0,8.0
2015,NEWFIELD CENTRAL SCHOOL DISTRICT,45.0,11.0,5.0,2.0,0.0,56.0,7.0
2015,TRUMANSBURG CENTRAL SCHOOL DISTRICT,25.0,5.0,1.0,4.0,1.0,30.0,6.0
2015,KINGSTON CITY SCHOOL DISTRICT,49.0,7.0,15.0,17.0,2.0,56.0,34.0
2015,HIGHLAND CENTRAL SCHOOL DISTRICT,27.0,9.0,7.0,11.0,5.0,36.0,23.0
2015,RONDOUT VALLEY CENTRAL SCHOOL DISTRICT,36.0,7.0,4.0,6.0,2.0,43.0,12.0
2015,MARLBORO CENTRAL SCHOOL DISTRICT,25.0,7.0,6.0,15.0,2.0,32.0,23.0
2015,NEW PALTZ CENTRAL SCHOOL DISTRICT,19.0,3.0,5.0,11.0,3.0,22.0,19.0
2015,ONTEORA CENTRAL SCHOOL DISTRICT,37.0,6.0,3.0,9.0,3.0,43.0,15.0
2015,SAUGERTIES CENTRAL SCHOOL DISTRICT,33.0,11.0,2.0,10.0,2.0,44.0,14.0
2015,WALLKILL CENTRAL SCHOOL DISTRICT,26.0,6.0,6.0,21.0,1.0,32.0,28.0
2015,ELLENVILLE CENTRAL SCHOOL DISTRICT,59.0,5.0,11.0,34.0,2.0,64.0,47.0
2015,BOLTON CENTRAL SCHOOL DISTRICT,21.0,5.0,5.0,2.0,1.0,26.0,8.0
2015,NORTH WARREN CENTRAL SCHOOL DISTRICT,41.0,10.0,0.0,2.0,1.0,51.0,3.0
2015,GLENS FALLS CITY SCHOOL DISTRICT,41.0,5.0,3.0,4.0,2.0,46.0,9.0
2015,JOHNSBURG CENTRAL SCHOOL DISTRICT,47.0,10.0,1.0,1.0,1.0,57.0,3.0
2015,LAKE GEORGE CENTRAL SCHOOL DISTRICT,20.0,3.0,1.0,2.0,3.0,23.0,6.0
2015,HADLEY-LUZERNE CENTRAL SCHOOL DISTRICT,45.0,6.0,1.0,3.0,0.0,51.0,4.0
2015,QUEENSBURY UNION FREE SCHOOL DISTRICT,23.0,4.0,1.0,2.0,1.0,27.0,4.0
2015,GLENS FALLS COMMON SCHOOL DISTRICT,55.0,6.0,2.0,7.0,1.0,61.0,10.0
2015,WARRENSBURG CENTRAL SCHOOL DISTRICT,43.0,9.0,0.0,2.0,0.0,52.0,2.0
2015,ARGYLE CENTRAL SCHOOL DISTRICT,31.0,8.0,0.0,3.0,1.0,39.0,4.0
2015,FORT ANN CENTRAL SCHOOL DISTRICT,24.0,9.0,0.0,4.0,1.0,33.0,5.0
2015,FORT EDWARD UNION FREE SCHOOL DISTRICT,47.0,9.0,1.0,3.0,0.0,56.0,4.0
2015,GRANVILLE CENTRAL SCHOOL DISTRICT,43.0,7.0,1.0,1.0,1.0,50.0,3.0
2015,GREENWICH CENTRAL SCHOOL DISTRICT,23.0,3.0,1.0,1.0,2.0,26.0,4.0
2015,HARTFORD CENTRAL SCHOOL DISTRICT,36.0,9.0,2.0,2.0,0.0,45.0,4.0
2015,HUDSON FALLS CENTRAL SCHOOL DISTRICT,45.0,8.0,1.0,3.0,1.0,53.0,5.0
2015,PUTNAM CENTRAL SCHOOL DISTRICT,50.0,0.0,0.0,0.0,0.0,50.0,0.0
2015,SALEM CENTRAL SCHOOL DISTRICT,44.0,11.0,2.0,3.0,0.0,55.0,5.0
2015,CAMBRIDGE CENTRAL SCHOOL DISTRICT,29.0,8.0,3.0,2.0,1.0,37.0,6.0
2015,WHITEHALL CENTRAL SCHOOL DISTRICT,41.0,9.0,1.0,2.0,1.0,50.0,4.0
2015,NEWARK CENTRAL SCHOOL DISTRICT,46.0,10.0,8.0,12.0,1.0,56.0,21.0
2015,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,44.0,9.0,8.0,6.0,1.0,53.0,15.0
2015,LYONS CENTRAL SCHOOL DISTRICT,50.0,12.0,10.0,6.0,1.0,62.0,17.0
2015,MARION CENTRAL SCHOOL DISTRICT,34.0,9.0,1.0,9.0,1.0,43.0,11.0
2015,WAYNE CENTRAL SCHOOL DISTRICT,22.0,8.0,1.0,2.0,1.0,30.0,4.0
2015,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,30.0,8.0,1.0,4.0,1.0,38.0,6.0
2015,GANANDA CENTRAL SCHOOL DISTRICT,18.0,8.0,2.0,5.0,2.0,26.0,9.0
2015,SODUS CENTRAL SCHOOL DISTRICT,48.0,8.0,12.0,18.0,0.0,56.0,30.0
2015,WILLIAMSON CENTRAL SCHOOL DISTRICT,30.0,13.0,4.0,9.0,1.0,43.0,14.0
2015,NORTH ROSE-WOLCOTT CENTRAL SCHOOL DISTRICT,50.0,12.0,1.0,8.0,0.0,62.0,9.0
2015,RED CREEK CENTRAL SCHOOL DISTRICT,43.0,8.0,1.0,2.0,2.0,51.0,5.0
2015,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,3.0,1.0,1.0,8.0,2.0,4.0,11.0
2015,BEDFORD CENTRAL SCHOOL DISTRICT,10.0,14.0,3.0,29.0,4.0,24.0,36.0
2015,CROTON-HARMON UNION FREE SCHOOL DISTRICT,0.0,0.0,3.0,15.0,5.0,0.0,23.0
2015,HENDRICK HUDSON CENTRAL SCHOOL DISTRICT,15.0,5.0,5.0,22.0,4.0,20.0,31.0
2015,EASTCHESTER UNION FREE SCHOOL DISTRICT,0.0,0.0,2.0,11.0,13.0,0.0,26.0
2015,TUCKAHOE UNION FREE SCHOOL DISTRICT,11.0,3.0,12.0,13.0,6.0,14.0,31.0
2015,BRONXVILLE UNION FREE SCHOOL DISTRICT,0.0,0.0,0.0,5.0,7.0,0.0,12.0
2015,UNION FREE SCHOOL DISTRICT OF THE TARRYTOWNS,48.0,8.0,5.0,58.0,3.0,56.0,66.0
2015,IRVINGTON UNION FREE SCHOOL DISTRICT,6.0,2.0,5.0,8.0,12.0,8.0,25.0
2015,DOBBS FERRY UNION FREE SCHOOL DISTRICT,12.0,4.0,4.0,18.0,8.0,16.0,30.0
2015,HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT,4.0,1.0,3.0,10.0,6.0,5.0,19.0
2015,ARDSLEY UNION FREE SCHOOL DISTRICT,4.0,2.0,4.0,11.0,17.0,6.0,32.0
2015,EDGEMONT UNION FREE SCHOOL DISTRICT,0.0,0.0,2.0,7.0,30.0,0.0,39.0
2015,GREENBURGH CENTRAL SCHOOL DISTRICT,40.0,11.0,43.0,36.0,8.0,51.0,87.0
2015,ELMSFORD UNION FREE SCHOOL DISTRICT,37.0,3.0,26.0,52.0,9.0,40.0,87.0
2015,GREENBURGH-GRAHAM UNION FREE SCHOOL DISTRICT,40.0,0.0,50.0,42.0,0.0,40.0,92.0
2015,GREENBURGH ELEVEN UNION FREE SCHOOL DISTRICT,73.0,0.0,55.0,36.0,1.0,73.0,92.0
2015,GREENBURGH-NORTH CASTLE UNION FREE SCHOOL DISTRICT,28.0,2.0,38.0,32.0,2.0,30.0,72.0
2015,HARRISON CENTRAL SCHOOL DISTRICT,11.0,2.0,2.0,16.0,12.0,13.0,30.0
2015,MAMARONECK UNION FREE SCHOOL DISTRICT,14.0,2.0,2.0,20.0,5.0,16.0,27.0
2015,MOUNT PLEASANT CENTRAL SCHOOL DISTRICT,8.0,2.0,1.0,9.0,4.0,10.0,14.0
2015,POCANTICO HILLS CENTRAL SCHOOL DISTRICT,13.0,3.0,16.0,14.0,20.0,16.0,50.0
2015,HAWTHORNE-CEDAR KNOLLS UNION FREE SCHOOL DISTRICT,65.0,0.0,52.0,38.0,0.0,65.0,90.0
2015,MOUNT PLEASANT-COTTAGE UNION FREE SCHOOL DISTRICT,95.0,0.0,54.0,36.0,1.0,95.0,91.0
2015,VALHALLA UNION FREE SCHOOL DISTRICT,11.0,2.0,8.0,20.0,9.0,13.0,37.0
2015,MOUNT PLEASANT-BLYTHEDALE UNION FREE SCHOOL DISTRICT,0.0,0.0,24.0,42.0,4.0,0.0,70.0
2015,PLEASANTVILLE UNION FREE SCHOOL DISTRICT,7.0,2.0,2.0,9.0,6.0,9.0,17.0
2015,MOUNT VERNON SCHOOL DISTRICT,66.0,7.0,74.0,19.0,1.0,73.0,94.0
2015,CHAPPAQUA CENTRAL SCHOOL DISTRICT,2.0,0.0,1.0,5.0,10.0,2.0,16.0
2015,NEW ROCHELLE CITY SCHOOL DISTRICT,41.0,9.0,22.0,44.0,4.0,50.0,70.0
2015,BYRAM HILLS CENTRAL SCHOOL DISTRICT,2.0,1.0,1.0,4.0,6.0,3.0,11.0
2015,NORTH SALEM CENTRAL SCHOOL DISTRICT,6.0,3.0,1.0,10.0,3.0,9.0,14.0
2015,OSSINING UNION FREE SCHOOL DISTRICT,44.0,10.0,12.0,54.0,5.0,54.0,71.0
2015,BRIARCLIFF MANOR UNION FREE SCHOOL DISTRICT,1.0,1.0,2.0,7.0,12.0,2.0,21.0
2015,PEEKSKILL CITY SCHOOL DISTRICT,63.0,9.0,27.0,61.0,2.0,72.0,90.0
2015,PELHAM UNION FREE SCHOOL DISTRICT,8.0,2.0,6.0,16.0,5.0,10.0,27.0
2015,RYE CITY SCHOOL DISTRICT,2.0,0.0,1.0,6.0,8.0,2.0,15.0
2015,RYE NECK UNION FREE SCHOOL DISTRICT,9.0,3.0,3.0,17.0,7.0,12.0,27.0
2015,PORT CHESTER-RYE UNION FREE SCHOOL DISTRICT,59.0,12.0,6.0,76.0,2.0,71.0,84.0
2015,BLIND BROOK-RYE UNION FREE SCHOOL DISTRICT,0.0,0.0,0.0,5.0,6.0,0.0,11.0
2015,SCARSDALE UNION FREE SCHOOL DISTRICT,0.0,0.0,1.0,6.0,17.0,0.0,24.0
2015,SOMERS CENTRAL SCHOOL DISTRICT,6.0,0.0,1.0,5.0,4.0,6.0,10.0
2015,WHITE PLAINS CITY SCHOOL DISTRICT,34.0,5.0,15.0,54.0,4.0,39.0,73.0
2015,YONKERS CITY SCHOOL DISTRICT,72.0,6.0,20.0,56.0,5.0,78.0,81.0
2015,LAKELAND CENTRAL SCHOOL DISTRICT,14.0,5.0,6.0,17.0,5.0,19.0,28.0
2015,YORKTOWN CENTRAL SCHOOL DISTRICT,5.0,1.0,2.0,12.0,6.0,6.0,20.0
2015,ATTICA CENTRAL SCHOOL DISTRICT,26.0,9.0,0.0,2.0,0.0,35.0,2.0
2015,LETCHWORTH CENTRAL SCHOOL DISTRICT,29.0,7.0,1.0,2.0,1.0,36.0,4.0
2015,WYOMING CENTRAL SCHOOL DISTRICT,32.0,8.0,2.0,2.0,0.0,40.0,4.0
2015,PERRY CENTRAL SCHOOL DISTRICT,39.0,7.0,0.0,3.0,0.0,46.0,3.0
2015,WARSAW CENTRAL SCHOOL DISTRICT,33.0,7.0,0.0,2.0,1.0,40.0,3.0
2015,PENN YAN CENTRAL SCHOOL DISTRICT,46.0,7.0,1.0,4.0,1.0,53.0,6.0
2015,DUNDEE CENTRAL SCHOOL DISTRICT,49.0,11.0,1.0,2.0,0.0,60.0,3.0
2016,NYC Public Schools,62.0,1.0,38.0,40.0,7.0,63.0,85.0
2016,ALBANY CITY SCHOOL DISTRICT,59.0,1.0,50.0,16.0,9.0,60.0,75.0
2016,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,35.0,5.0,1.0,1.0,0.0,40.0,2.0
2016,BETHLEHEM CENTRAL SCHOOL DISTRICT,9.0,1.0,2.0,3.0,7.0,10.0,12.0
2016,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,36.0,4.0,4.0,7.0,1.0,40.0,12.0
2016,HARPURSVILLE CENTRAL SCHOOL DISTRICT,54.0,8.0,1.0,2.0,1.0,62.0,4.0
2016,SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT,34.0,9.0,3.0,2.0,1.0,43.0,6.0
2016,CHENANGO VALLEY CENTRAL SCHOOL DISTRICT,34.0,5.0,1.0,2.0,1.0,39.0,4.0
2016,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,31.0,4.0,2.0,3.0,2.0,35.0,7.0
2016,DEPOSIT CENTRAL SCHOOL DISTRICT,54.0,9.0,2.0,2.0,0.0,63.0,4.0
2016,WHITNEY POINT CENTRAL SCHOOL DISTRICT,52.0,8.0,1.0,1.0,1.0,60.0,3.0
2016,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,47.0,5.0,9.0,8.0,2.0,52.0,19.0
2016,JOHNSON CITY CENTRAL SCHOOL DISTRICT,61.0,7.0,13.0,10.0,6.0,68.0,29.0
2016,VESTAL CENTRAL SCHOOL DISTRICT,19.0,3.0,3.0,3.0,9.0,22.0,15.0
2016,WINDSOR CENTRAL SCHOOL DISTRICT,43.0,6.0,2.0,2.0,1.0,49.0,5.0
2016,WEST VALLEY CENTRAL SCHOOL DISTRICT,31.0,8.0,1.0,2.0,0.0,39.0,3.0
2016,ALLEGANY-LIMESTONE CENTRAL SCHOOL DISTRICT,30.0,5.0,1.0,1.0,2.0,35.0,4.0
2016,COHOES CITY SCHOOL DISTRICT,59.0,5.0,9.0,7.0,1.0,64.0,17.0
2016,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,20.0,3.0,7.0,8.0,9.0,23.0,24.0
2016,MENANDS UNION FREE SCHOOL DISTRICT,26.0,7.0,27.0,7.0,31.0,33.0,65.0
2016,NORTH COLONIE CSD,14.0,3.0,5.0,5.0,15.0,17.0,25.0
2016,GREEN ISLAND UNION FREE SCHOOL DISTRICT,50.0,14.0,5.0,5.0,1.0,64.0,11.0
2016,GUILDERLAND CENTRAL SCHOOL DISTRICT,14.0,3.0,4.0,3.0,12.0,17.0,19.0
2016,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,8.0,2.0,1.0,2.0,3.0,10.0,6.0
2016,WATERVLIET CITY SCHOOL DISTRICT,58.0,12.0,18.0,12.0,7.0,70.0,37.0
2016,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,37.0,4.0,0.0,1.0,4.0,41.0,5.0
2016,ANDOVER CENTRAL SCHOOL DISTRICT,37.0,14.0,1.0,1.0,0.0,51.0,2.0
2016,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,46.0,7.0,2.0,1.0,0.0,53.0,3.0
2016,BELFAST CENTRAL SCHOOL DISTRICT,48.0,8.0,0.0,1.0,0.0,56.0,1.0
2016,CANASERAGA CENTRAL SCHOOL DISTRICT,49.0,7.0,0.0,2.0,0.0,56.0,2.0
2016,FRIENDSHIP CENTRAL SCHOOL DISTRICT,63.0,5.0,0.0,3.0,0.0,68.0,3.0
2016,FILLMORE CENTRAL SCHOOL DISTRICT,44.0,10.0,0.0,2.0,0.0,54.0,2.0
2016,WHITESVILLE CENTRAL SCHOOL DISTRICT,41.0,14.0,0.0,3.0,0.0,55.0,3.0
2016,CUBA-RUSHFORD CENTRAL SCHOOL DISTRICT,45.0,7.0,2.0,2.0,1.0,52.0,5.0
2016,SCIO CENTRAL SCHOOL DISTRICT,53.0,11.0,1.0,0.0,0.0,64.0,1.0
2016,WELLSVILLE CENTRAL SCHOOL DISTRICT,45.0,7.0,2.0,1.0,1.0,52.0,4.0
