YEAR,DISTRICT,PER_TURN_ALL,PER_TURN_INEXP,PER_TURN_EXP,PER_FREE_LUNCH,PER_REDUCED_LUNCH,PER_BLACK,PER_HISP,PER_ASIAN,PER_FRPL,PER_MINORITY
2018,HAWTHORNE-CEDAR KNOLLS UNION FREE SCHOOL DISTRICT,15.0,17.0,14.65714285714285,75.0,0.0,48.0,38.0,1.0,75.0,87.0
2018,MOUNT PLEASANT-COTTAGE UNION FREE SCHOOL DISTRICT,37.0,38.0,36.75862068965517,93.0,0.0,59.0,30.0,0.0,93.0,89.0
2018,VALHALLA UNION FREE SCHOOL DISTRICT,7.000000000000001,14.000000000000002,6.416666666666659,15.0,3.0,8.0,25.0,8.0,18.0,41.0
2018,MOUNT PLEASANT-BLYTHEDALE UNION FREE SCHOOL DISTRICT,5.0,0.0,5.88235294117647,0.0,0.0,31.0,36.0,9.0,0.0,76.0
2018,PLEASANTVILLE UNION FREE SCHOOL DISTRICT,10.0,13.0,9.6115107913669,11.0,1.0,1.0,10.0,6.0,12.0,17.0
2018,MOUNT VERNON SCHOOL DISTRICT,19.0,26.0,16.798969072164947,79.0,6.0,70.0,23.0,1.0,85.0,94.0
2018,CHAPPAQUA CENTRAL SCHOOL DISTRICT,8.0,14.000000000000002,7.4042553191489295,3.0,0.0,1.0,6.0,13.0,3.0,20.0
2018,NEW ROCHELLE CITY SCHOOL DISTRICT,8.0,19.0,7.03091190108191,44.0,5.0,21.0,47.0,5.0,49.0,73.0
2018,BYRAM HILLS CENTRAL SCHOOL DISTRICT,10.0,46.0,6.8695652173913,3.0,0.0,1.0,6.0,6.0,3.0,13.0
2018,NORTH SALEM CENTRAL SCHOOL DISTRICT,13.0,33.0,11.87850467289719,11.0,1.0,2.0,15.0,3.0,12.0,20.0
2018,OSSINING UNION FREE SCHOOL DISTRICT,9.0,21.0,6.9381443298969,49.0,9.0,11.0,59.0,4.0,58.0,74.0
2018,BRIARCLIFF MANOR UNION FREE SCHOOL DISTRICT,6.0,0.0,6.644628099173549,1.0,0.0,3.0,8.0,14.0,1.0,25.0
2018,PEEKSKILL CITY SCHOOL DISTRICT,10.0,18.0,7.288135593220341,76.0,5.0,20.0,67.0,1.0,81.0,88.0
2018,PELHAM UNION FREE SCHOOL DISTRICT,5.0,27.0,4.30941704035874,8.0,1.0,6.0,16.0,5.0,9.0,27.0
2018,RYE CITY SCHOOL DISTRICT,8.0,28.999999999999996,5.80722891566265,1.0,0.0,1.0,7.0,8.0,1.0,16.0
2018,RYE NECK UNION FREE SCHOOL DISTRICT,9.0,9.0,8.99999999999999,13.0,2.0,3.0,20.0,8.0,15.0,31.0
2018,PORT CHESTER-RYE UNION FREE SCHOOL DISTRICT,7.000000000000001,11.0,6.02521008403361,60.0,10.0,4.0,80.0,2.0,70.0,86.0
2018,BLIND BROOK-RYE UNION FREE SCHOOL DISTRICT,10.0,22.0,9.044247787610619,0.0,0.0,1.0,7.0,7.0,0.0,15.0
2018,SCARSDALE UNION FREE SCHOOL DISTRICT,8.0,11.0,7.666666666666661,0.0,0.0,1.0,7.0,20.0,0.0,28.0
2018,SOMERS CENTRAL SCHOOL DISTRICT,6.0,5.0,6.060344827586199,8.0,1.0,1.0,8.0,4.0,9.0,13.0
2018,WHITE PLAINS CITY SCHOOL DISTRICT,24.0,44.0,21.509727626459142,48.0,6.0,13.0,57.0,4.0,54.0,74.0
2018,YONKERS CITY SCHOOL DISTRICT,6.0,12.0,5.3185595567867,65.0,3.0,19.0,58.0,5.0,68.0,82.0
2018,LAKELAND CENTRAL SCHOOL DISTRICT,6.0,13.0,5.51551312649164,18.0,4.0,6.0,21.0,5.0,22.0,32.0
2018,YORKTOWN CENTRAL SCHOOL DISTRICT,5.0,11.0,4.53125,10.0,1.0,3.0,15.0,7.0,11.0,25.0
2018,ATTICA CENTRAL SCHOOL DISTRICT,13.0,36.0,9.682692307692301,29.0,8.0,0.0,2.0,0.0,37.0,2.0
2018,LETCHWORTH CENTRAL SCHOOL DISTRICT,7.000000000000001,14.000000000000002,6.84946236559139,34.0,7.0,1.0,3.0,1.0,41.0,5.0
2018,WYOMING CENTRAL SCHOOL DISTRICT,6.0,0.0,6.75,39.0,10.0,1.0,1.0,0.0,49.0,2.0
2018,PERRY CENTRAL SCHOOL DISTRICT,8.0,21.0,5.17391304347826,42.0,7.0,0.0,5.0,1.0,49.0,6.0
2018,WARSAW CENTRAL SCHOOL DISTRICT,14.000000000000002,13.0,14.182926829268288,42.0,5.0,0.0,2.0,2.0,47.0,4.0
2018,PENN YAN CENTRAL SCHOOL DISTRICT,14.000000000000002,21.0,12.697674418604649,51.0,5.0,0.0,4.0,1.0,56.0,5.0
2018,DUNDEE CENTRAL SCHOOL DISTRICT,18.0,38.0,15.70491803278688,54.0,8.0,0.0,3.0,0.0,62.0,3.0
2019,ALBANY CITY SCHOOL DISTRICT,10.0,17.0,9.17774343122102,70.0,0.0,46.0,19.0,9.0,70.0,74.0
2019,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,5.0,11.0,3.85294117647058,32.0,6.0,1.0,2.0,1.0,38.0,4.0
2019,BETHLEHEM CENTRAL SCHOOL DISTRICT,10.0,25.0,8.02631578947368,12.0,1.0,3.0,3.0,7.0,13.0,13.0
2019,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,13.0,14.000000000000002,12.898089171974519,37.0,5.0,4.0,8.0,1.0,42.0,13.0
2019,COHOES CITY SCHOOL DISTRICT,10.0,14.000000000000002,9.05511811023622,61.0,4.0,10.0,8.0,2.0,65.0,20.0
2019,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,6.0,5.0,6.0846394984326,29.0,5.0,8.0,8.0,10.0,34.0,26.0
2019,MENANDS UNION FREE SCHOOL DISTRICT,4.0,0.0,4.13333333333333,22.0,9.0,32.0,5.0,32.0,31.0,69.0
2019,NORTH COLONIE CSD,9.0,28.000000000000004,7.54504504504504,19.0,4.0,6.0,5.0,19.0,23.0,30.0
2019,GREEN ISLAND UNION FREE SCHOOL DISTRICT,26.0,25.0,26.137931034482758,46.0,10.0,6.0,3.0,1.0,56.0,10.0
2019,GUILDERLAND CENTRAL SCHOOL DISTRICT,9.0,24.0,6.65498652291105,16.0,2.0,4.0,4.0,13.0,18.0,21.0
2019,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,11.0,28.999999999999996,8.3103448275862,6.0,2.0,0.0,3.0,3.0,8.0,6.0
2019,WATERVLIET CITY SCHOOL DISTRICT,12.0,13.0,11.91,61.0,4.0,17.0,17.0,8.0,65.0,42.0
2019,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,12.0,19.0,10.04651162790697,28.0,4.0,0.0,2.0,4.0,32.0,6.0
2019,ANDOVER CENTRAL SCHOOL DISTRICT,19.0,10.0,22.0,47.0,8.0,1.0,1.0,0.0,55.0,2.0
2019,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,13.0,17.0,12.31914893617021,47.0,6.0,1.0,1.0,1.0,53.0,3.0
2019,BELFAST CENTRAL SCHOOL DISTRICT,19.0,40.0,14.099999999999998,49.0,7.0,1.0,1.0,0.0,56.0,2.0
2019,CANASERAGA CENTRAL SCHOOL DISTRICT,22.0,0.0,26.0,47.0,2.0,0.0,4.0,0.0,49.0,4.0
2019,FRIENDSHIP CENTRAL SCHOOL DISTRICT,15.0,40.0,6.304347826086951,66.0,6.0,1.0,1.0,0.0,72.0,2.0
2019,FILLMORE CENTRAL SCHOOL DISTRICT,3.0,10.0,2.3518518518518503,48.0,7.0,0.0,2.0,0.0,55.0,2.0
2019,WHITESVILLE CENTRAL SCHOOL DISTRICT,20.0,18.0,21.53846153846154,42.0,16.0,1.0,2.0,0.0,58.0,3.0
2019,CUBA-RUSHFORD CENTRAL SCHOOL DISTRICT,12.0,6.0,14.538461538461531,42.0,4.0,2.0,2.0,1.0,46.0,5.0
2019,SCIO CENTRAL SCHOOL DISTRICT,19.0,40.0,16.19999999999999,51.0,6.0,1.0,1.0,0.0,57.0,2.0
2019,WELLSVILLE CENTRAL SCHOOL DISTRICT,8.0,20.0,6.59574468085106,47.0,3.0,2.0,2.0,1.0,50.0,5.0
2019,BOLIVAR-RICHBURG CENTRAL SCHOOL DISTRICT,11.0,18.0,10.234375,52.0,0.0,1.0,1.0,0.0,52.0,2.0
2019,CHENANGO FORKS CENTRAL SCHOOL DISTRICT,10.0,21.0,8.91089108910891,36.0,6.0,2.0,2.0,1.0,42.0,5.0
2019,BINGHAMTON CITY SCHOOL DISTRICT,12.0,21.0,10.27880184331797,68.0,0.0,28.0,15.0,3.0,68.0,46.0
2019,HARPURSVILLE CENTRAL SCHOOL DISTRICT,15.0,0.0,17.410714285714278,61.0,2.0,1.0,0.0,0.0,63.0,1.0
2019,SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT,9.0,14.000000000000002,8.66666666666666,42.0,6.0,3.0,2.0,1.0,48.0,6.0
2019,CHENANGO VALLEY CENTRAL SCHOOL DISTRICT,20.0,30.0,17.9,38.0,5.0,2.0,2.0,1.0,43.0,5.0
2019,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,12.0,28.000000000000004,10.211180124223599,37.0,3.0,3.0,3.0,2.0,40.0,8.0
2019,DEPOSIT CENTRAL SCHOOL DISTRICT,18.0,18.0,18.0,50.0,2.0,2.0,2.0,0.0,52.0,4.0
2019,WHITNEY POINT CENTRAL SCHOOL DISTRICT,15.0,11.0,15.666666666666659,51.0,7.0,1.0,1.0,0.0,58.0,2.0
2019,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,13.0,11.0,13.26966292134831,51.0,4.0,10.0,10.0,2.0,55.0,22.0
2019,JOHNSON CITY CENTRAL SCHOOL DISTRICT,15.0,21.0,13.135135135135128,62.0,3.0,14.0,10.0,7.0,65.0,31.0
2019,VESTAL CENTRAL SCHOOL DISTRICT,6.0,13.0,5.2310606060606,24.0,4.0,3.0,4.0,11.0,28.0,18.0
2019,WINDSOR CENTRAL SCHOOL DISTRICT,8.0,16.0,7.1746031746031695,47.0,4.0,2.0,3.0,1.0,51.0,6.0
2019,WEST VALLEY CENTRAL SCHOOL DISTRICT,10.0,17.0,8.703703703703699,42.0,5.0,2.0,1.0,0.0,47.0,3.0
2019,ALLEGANY-LIMESTONE CENTRAL SCHOOL DISTRICT,13.0,13.0,13.0,36.0,3.0,2.0,1.0,1.0,39.0,4.0
2019,ELLICOTTVILLE CENTRAL SCHOOL DISTRICT,6.0,0.0,6.11538461538461,35.0,3.0,1.0,2.0,1.0,38.0,4.0
2019,FRANKLINVILLE CENTRAL SCHOOL DISTRICT,4.0,18.0,2.44444444444444,47.0,4.0,0.0,3.0,2.0,51.0,5.0
2019,HINSDALE CENTRAL SCHOOL DISTRICT,12.0,18.0,9.99999999999999,52.0,2.0,1.0,1.0,1.0,54.0,3.0
2019,CATTARAUGUS-LITTLE VALLEY CENTRAL SCHOOL DISTRICT,10.0,8.0,10.47222222222222,48.0,6.0,1.0,2.0,0.0,54.0,3.0
2019,OLEAN CITY SCHOOL DISTRICT,9.0,25.0,8.13513513513513,54.0,0.0,4.0,3.0,2.0,54.0,9.0
2019,GOWANDA CENTRAL SCHOOL DISTRICT,7.000000000000001,20.0,5.050000000000001,51.0,12.0,0.0,4.0,0.0,63.0,4.0
2019,PORTVILLE CENTRAL SCHOOL DISTRICT,5.0,43.0,0.52941176470588,38.0,5.0,1.0,1.0,0.0,43.0,2.0
2019,RANDOLPH CENTRAL SCHOOL DISTRICT,5.0,0.0,5.32051282051282,42.0,7.0,1.0,2.0,0.0,49.0,3.0
2019,RANDOLPH ACADEMY UNION FREE SCHOOL DISTRICT,33.0,39.0,22.99999999999999,29.0,1.0,12.0,15.0,1.0,30.0,28.0
2019,SALAMANCA CITY SCHOOL DISTRICT,17.0,21.0,16.09433962264151,63.0,1.0,1.0,6.0,0.0,64.0,7.0
2019,YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT,8.0,9.0,7.9514563106796095,45.0,6.0,1.0,2.0,1.0,51.0,4.0
2019,AUBURN CITY SCHOOL DISTRICT,13.0,5.0,14.01115241635687,51.0,1.0,6.0,5.0,1.0,52.0,12.0
2019,WEEDSPORT CENTRAL SCHOOL DISTRICT,11.0,27.0,8.93548387096774,25.0,4.0,0.0,3.0,1.0,29.0,4.0
2019,CATO-MERIDIAN CENTRAL SCHOOL DISTRICT,13.0,30.0,10.47297297297297,36.0,6.0,1.0,2.0,1.0,42.0,4.0
2019,SOUTHERN CAYUGA CENTRAL SCHOOL DISTRICT,16.0,14.000000000000002,16.5,41.0,6.0,0.0,11.0,0.0,47.0,11.0
2019,PORT BYRON CENTRAL SCHOOL DISTRICT,14.000000000000002,18.0,13.72413793103448,42.0,4.0,1.0,3.0,0.0,46.0,4.0
2019,MORAVIA CENTRAL SCHOOL DISTRICT,6.0,0.0,6.66666666666666,43.0,5.0,0.0,2.0,0.0,48.0,2.0
2019,UNION SPRINGS CENTRAL SCHOOL DISTRICT,14.000000000000002,56.99999999999999,12.56666666666667,35.0,4.0,2.0,5.0,1.0,39.0,8.0
2019,SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN,9.0,10.0,8.888888888888879,36.0,2.0,0.0,5.0,2.0,38.0,7.0
2019,FREWSBURG CENTRAL SCHOOL DISTRICT,5.0,0.0,5.59322033898305,36.0,4.0,1.0,2.0,1.0,40.0,4.0
2019,CASSADAGA VALLEY CENTRAL SCHOOL DISTRICT,6.0,11.0,5.45312499999999,51.0,5.0,1.0,2.0,0.0,56.0,3.0
2019,CHAUTAUQUA LAKE CENTRAL SCHOOL DISTRICT,9.0,11.0,8.6,35.0,7.0,1.0,2.0,0.0,42.0,3.0
2019,PINE VALLEY CENTRAL SCHOOL DISTRICT (SOUTH DAYTON),36.0,28.999999999999996,39.97297297297297,54.0,10.0,0.0,5.0,0.0,64.0,5.0
2019,CLYMER CENTRAL SCHOOL DISTRICT,20.0,50.0,18.23529411764706,43.0,7.0,1.0,3.0,1.0,50.0,5.0
2019,DUNKIRK CITY SCHOOL DISTRICT,14.000000000000002,27.0,11.15068493150685,65.0,0.0,5.0,55.0,0.0,65.0,60.0
2019,BEMUS POINT CENTRAL SCHOOL DISTRICT,8.0,33.0,6.3333333333333295,27.0,2.0,1.0,2.0,1.0,29.0,4.0
2019,FALCONER CENTRAL SCHOOL DISTRICT,6.0,30.0,3.8181818181818103,43.0,6.0,2.0,3.0,0.0,49.0,5.0
2019,SILVER CREEK CENTRAL SCHOOL DISTRICT,9.0,24.0,7.5576923076923,49.0,7.0,1.0,8.0,0.0,56.0,9.0
2019,FORESTVILLE CENTRAL SCHOOL DISTRICT,8.0,0.0,8.8695652173913,45.0,7.0,1.0,6.0,0.0,52.0,7.0
2019,PANAMA CENTRAL SCHOOL DISTRICT,11.0,33.0,9.97674418604651,38.0,6.0,0.0,3.0,0.0,44.0,3.0
2019,JAMESTOWN CITY SCHOOL DISTRICT,10.0,21.0,8.1967213114754,65.0,0.0,4.0,23.0,0.0,65.0,27.0
2019,FREDONIA CENTRAL SCHOOL DISTRICT,8.0,20.0,6.53658536585365,34.0,4.0,1.0,14.0,1.0,38.0,16.0
2019,BROCTON CENTRAL SCHOOL DISTRICT,10.0,22.0,8.53061224489795,55.0,7.0,0.0,12.0,0.0,62.0,12.0
2019,RIPLEY CENTRAL SCHOOL DISTRICT,28.999999999999996,40.0,27.16666666666666,57.0,9.0,2.0,2.0,0.0,66.0,4.0
2019,SHERMAN CENTRAL SCHOOL DISTRICT,17.0,40.0,13.97368421052631,49.0,7.0,1.0,2.0,0.0,56.0,3.0
2019,WESTFIELD CENTRAL SCHOOL DISTRICT,2.0,0.0,2.25,46.0,5.0,1.0,6.0,1.0,51.0,8.0
2019,ELMIRA CITY SCHOOL DISTRICT,12.0,19.0,10.72727272727272,61.0,1.0,13.0,3.0,0.0,62.0,16.0
2019,HORSEHEADS CENTRAL SCHOOL DISTRICT,4.0,9.0,3.64684014869888,28.0,4.0,1.0,3.0,4.0,32.0,8.0
2019,ELMIRA HEIGHTS CENTRAL SCHOOL DISTRICT,9.0,20.0,8.44303797468354,45.0,7.0,2.0,2.0,1.0,52.0,5.0
2019,AFTON CENTRAL SCHOOL DISTRICT,17.0,30.0,14.45098039215686,54.0,2.0,2.0,3.0,1.0,56.0,6.0
2019,BAINBRIDGE-GUILFORD CENTRAL SCHOOL DISTRICT,10.0,33.0,8.08333333333333,44.0,7.0,1.0,3.0,1.0,51.0,5.0
2019,GREENE CENTRAL SCHOOL DISTRICT,12.0,44.0,9.65853658536585,38.0,8.0,1.0,2.0,1.0,46.0,4.0
2019,UNADILLA VALLEY CENTRAL SCHOOL DISTRICT,13.0,18.0,12.49152542372881,58.0,4.0,1.0,1.0,1.0,62.0,3.0
2019,NORWICH CITY SCHOOL DISTRICT,15.0,22.0,14.1860465116279,52.0,6.0,3.0,4.0,1.0,58.0,8.0
2019,GEORGETOWN-SOUTH OTSELIC CENTRAL SCHOOL DISTRICT,20.0,28.999999999999996,15.5,49.0,0.0,1.0,2.0,0.0,49.0,3.0
2019,OXFORD ACADEMY AND CENTRAL SCHOOL DISTRICT,9.0,9.0,9.0,50.0,8.0,2.0,3.0,0.0,58.0,5.0
2019,SHERBURNE-EARLVILLE CENTRAL SCHOOL DISTRICT,8.0,21.0,7.720430107526879,39.0,6.0,1.0,1.0,1.0,45.0,3.0
2019,AUSABLE VALLEY CENTRAL SCHOOL DISTRICT,16.0,21.0,15.4578313253012,47.0,7.0,2.0,0.0,0.0,54.0,2.0
2019,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,8.0,11.0,7.793103448275859,42.0,3.0,2.0,3.0,1.0,45.0,6.0
2019,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,8.0,17.0,6.83870967741935,42.0,6.0,0.0,2.0,1.0,48.0,3.0
2019,CHAZY UNION FREE SCHOOL DISTRICT,10.0,22.0,8.7027027027027,28.0,2.0,2.0,1.0,1.0,30.0,4.0
2019,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,6.0,14.000000000000002,5.69620253164556,49.0,0.0,0.0,0.0,0.0,49.0,0.0
2019,PERU CENTRAL SCHOOL DISTRICT,6.0,0.0,6.43708609271523,41.0,4.0,1.0,1.0,1.0,45.0,3.0
2019,PLATTSBURGH CITY SCHOOL DISTRICT,8.0,17.0,7.273291925465831,45.0,2.0,8.0,2.0,3.0,47.0,13.0
2019,SARANAC CENTRAL SCHOOL DISTRICT,8.0,6.0,8.260869565217389,37.0,4.0,0.0,1.0,0.0,41.0,1.0
2019,BERKSHIRE UNION FREE SCHOOL DISTRICT,46.0,100.0,36.18181818181818,63.0,0.0,25.0,23.0,0.0,63.0,48.0
2019,TACONIC HILLS CENTRAL SCHOOL DISTRICT,9.0,25.0,7.109090909090909,53.0,8.0,2.0,12.0,0.0,61.0,14.0
2019,GERMANTOWN CENTRAL SCHOOL DISTRICT,11.0,17.0,9.77272727272727,36.0,4.0,0.0,9.0,1.0,40.0,10.0
2019,CHATHAM CENTRAL SCHOOL DISTRICT,15.0,19.0,13.97560975609756,34.0,7.0,1.0,6.0,1.0,41.0,8.0
2019,HUDSON CITY SCHOOL DISTRICT,8.0,28.000000000000004,6.23529411764705,72.0,0.0,20.0,16.0,13.0,72.0,49.0
2019,KINDERHOOK CENTRAL SCHOOL DISTRICT,12.0,24.0,10.69230769230769,28.0,4.0,2.0,8.0,2.0,32.0,12.0
2019,NEW LEBANON CENTRAL SCHOOL DISTRICT,16.0,25.0,14.74418604651163,36.0,7.0,1.0,3.0,0.0,43.0,4.0
2019,CINCINNATUS CENTRAL SCHOOL DISTRICT,14.000000000000002,28.999999999999996,10.53846153846154,51.0,5.0,0.0,0.0,0.0,56.0,0.0
2019,CORTLAND CITY SCHOOL DISTRICT,20.0,37.0,17.261744966442947,54.0,2.0,3.0,4.0,1.0,56.0,8.0
2019,MCGRAW CENTRAL SCHOOL DISTRICT,4.0,0.0,4.26666666666666,50.0,7.0,0.0,2.0,0.0,57.0,2.0
2019,HOMER CENTRAL SCHOOL DISTRICT,6.0,8.0,5.72413793103448,37.0,5.0,1.0,2.0,1.0,42.0,4.0
2019,MARATHON CENTRAL SCHOOL DISTRICT,15.0,40.0,11.21212121212121,48.0,5.0,2.0,1.0,0.0,53.0,3.0
2019,ANDES CENTRAL SCHOOL DISTRICT,11.0,50.0,8.5625,49.0,12.0,1.0,8.0,0.0,61.0,9.0
2019,DOWNSVILLE CENTRAL SCHOOL DISTRICT,19.0,13.0,20.11111111111111,47.0,6.0,3.0,5.0,0.0,53.0,8.0
2019,CHARLOTTE VALLEY CENTRAL SCHOOL DISTRICT,3.0,5.0,1.7999999999999998,50.0,2.0,0.0,4.0,0.0,52.0,4.0
2019,DELAWARE ACADEMY CENTRAL SCHOOL DISTRICT AT DELHI,28.999999999999996,50.0,24.499999999999993,36.0,3.0,0.0,1.0,1.0,39.0,2.0
2019,FRANKLIN CENTRAL SCHOOL DISTRICT,17.0,33.0,15.079999999999998,43.0,4.0,2.0,4.0,1.0,47.0,7.0
2019,HANCOCK CENTRAL SCHOOL DISTRICT,13.0,25.0,11.054054054054049,46.0,9.0,1.0,6.0,1.0,55.0,8.0
2019,MARGARETVILLE CENTRAL SCHOOL DISTRICT,30.0,36.0,28.451612903225808,60.0,7.0,0.0,23.0,2.0,67.0,25.0
2019,ROXBURY CENTRAL SCHOOL DISTRICT,18.0,33.0,13.17857142857142,43.0,10.0,2.0,2.0,0.0,53.0,4.0
2019,SIDNEY CENTRAL SCHOOL DISTRICT,14.000000000000002,18.0,12.730158730158731,48.0,0.0,1.0,6.0,1.0,48.0,8.0
2019,STAMFORD CENTRAL SCHOOL DISTRICT,3.0,14.000000000000002,-0.5,49.0,12.0,4.0,3.0,1.0,61.0,8.0
2019,SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT,17.0,33.0,15.344827586206891,40.0,8.0,2.0,3.0,1.0,48.0,6.0
2019,WALTON CENTRAL SCHOOL DISTRICT,8.0,0.0,9.846153846153841,41.0,1.0,1.0,3.0,1.0,42.0,5.0
2019,BEACON CITY SCHOOL DISTRICT,8.0,21.0,6.671111111111109,37.0,6.0,16.0,31.0,3.0,43.0,50.0
2019,DOVER UNION FREE SCHOOL DISTRICT,9.0,13.0,8.13043478260869,51.0,4.0,4.0,26.0,2.0,55.0,32.0
2019,HYDE PARK CENTRAL SCHOOL DISTRICT,8.0,18.0,6.4,42.0,7.0,12.0,18.0,2.0,49.0,32.0
2019,NORTHEAST CENTRAL SCHOOL DISTRICT,25.0,25.0,25.0,53.0,5.0,2.0,21.0,1.0,58.0,24.0
2019,PAWLING CENTRAL SCHOOL DISTRICT,15.0,19.0,14.35,26.0,3.0,2.0,20.0,2.0,29.0,24.0
2019,PINE PLAINS CENTRAL SCHOOL DISTRICT,15.0,13.0,15.47368421052631,35.0,4.0,0.0,13.0,1.0,39.0,14.0
2019,POUGHKEEPSIE CITY SCHOOL DISTRICT,11.0,18.0,8.19999999999999,72.0,1.0,49.0,36.0,1.0,73.0,86.0
2019,ARLINGTON CENTRAL SCHOOL DISTRICT,5.0,23.0,4.14285714285714,24.0,4.0,7.0,17.0,4.0,28.0,28.0
2019,SPACKENKILL UNION FREE SCHOOL DISTRICT,7.000000000000001,25.0,5.2666666666666595,19.0,4.0,13.0,14.0,12.0,23.0,39.0
2019,RED HOOK CENTRAL SCHOOL DISTRICT,10.0,25.0,8.799999999999999,22.0,3.0,2.0,9.0,3.0,25.0,14.0
2019,RHINEBECK CENTRAL SCHOOL DISTRICT,13.0,39.0,11.30434782608695,19.0,2.0,1.0,9.0,3.0,21.0,13.0
2019,WAPPINGERS CENTRAL SCHOOL DISTRICT,5.0,13.0,4.4235294117647,19.0,4.0,7.0,17.0,4.0,23.0,28.0
2019,MILLBROOK CENTRAL SCHOOL DISTRICT,7.000000000000001,8.0,6.8375,24.0,3.0,2.0,13.0,1.0,27.0,16.0
2019,ALDEN CENTRAL SCHOOL DISTRICT,7.000000000000001,25.0,5.72566371681416,22.0,6.0,1.0,1.0,1.0,28.0,3.0
2019,AMHERST CENTRAL SCHOOL DISTRICT,6.0,17.0,5.736,26.0,3.0,15.0,6.0,7.0,29.0,28.0
2019,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,4.0,17.0,3.2162516382699797,15.0,3.0,4.0,4.0,14.0,18.0,22.0
2019,SWEET HOME CENTRAL SCHOOL DISTRICT,7.000000000000001,21.0,6.02057613168724,45.0,5.0,21.0,5.0,6.0,50.0,32.0
2019,EAST AURORA UNION FREE SCHOOL DISTRICT,5.0,10.0,4.4628099173553695,12.0,2.0,1.0,3.0,1.0,14.0,5.0
2019,BUFFALO CITY SCHOOL DISTRICT,9.0,16.0,8.322419928825619,77.0,0.0,45.0,21.0,10.0,77.0,76.0
2019,CHEEKTOWAGA CENTRAL SCHOOL DISTRICT,8.0,28.999999999999996,6.555555555555551,60.0,2.0,37.0,8.0,6.0,62.0,51.0
2019,CHEEKTOWAGA-MARYVALE UNION FREE SCHOOL DISTRICT,6.0,20.0,5.07894736842105,43.0,5.0,11.0,6.0,5.0,48.0,22.0
2019,CLEVELAND HILL UNION FREE SCHOOL DISTRICT,14.000000000000002,50.0,11.322314049586769,51.0,9.0,32.0,6.0,3.0,60.0,41.0
2019,DEPEW UNION FREE SCHOOL DISTRICT,3.0,38.0,2.0728476821191997,39.0,7.0,3.0,4.0,2.0,46.0,9.0
2019,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,6.0,22.0,4.66666666666666,40.0,3.0,7.0,7.0,2.0,43.0,16.0
2019,CLARENCE CENTRAL SCHOOL DISTRICT,12.0,14.000000000000002,11.71323529411764,7.0,1.0,1.0,3.0,4.0,8.0,8.0
2019,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,5.0,20.0,4.77099236641221,28.0,5.0,1.0,2.0,1.0,33.0,4.0
2019,EDEN CENTRAL SCHOOL DISTRICT,3.0,0.0,3.34951456310679,21.0,3.0,0.0,2.0,0.0,24.0,2.0
2019,IROQUOIS CENTRAL SCHOOL DISTRICT,7.000000000000001,18.0,6.5056179775280905,15.0,3.0,0.0,1.0,1.0,18.0,2.0
2019,EVANS-BRANT CENTRAL SCHOOL DISTRICT (LAKE SHORE),7.000000000000001,0.0,7.54444444444444,43.0,8.0,1.0,3.0,0.0,51.0,4.0
2019,GRAND ISLAND CENTRAL SCHOOL DISTRICT,14.000000000000002,47.0,10.416289592760181,21.0,4.0,2.0,4.0,3.0,25.0,9.0
2019,HAMBURG CENTRAL SCHOOL DISTRICT,6.0,19.0,5.47810218978102,18.0,4.0,1.0,2.0,1.0,22.0,4.0
2019,FRONTIER CENTRAL SCHOOL DISTRICT,9.0,28.999999999999996,7.53035143769968,26.0,5.0,1.0,5.0,1.0,31.0,7.0
2019,HOLLAND CENTRAL SCHOOL DISTRICT,22.0,33.0,20.333333333333332,24.0,5.0,0.0,2.0,0.0,29.0,2.0
2019,LACKAWANNA CITY SCHOOL DISTRICT,4.0,25.0,3.3999999999999897,74.0,6.0,15.0,16.0,3.0,80.0,34.0
2019,LANCASTER CENTRAL SCHOOL DISTRICT,3.0,18.0,2.35714285714285,17.0,2.0,1.0,3.0,2.0,19.0,6.0
2019,AKRON CENTRAL SCHOOL DISTRICT,9.0,0.0,9.82653061224489,37.0,4.0,1.0,1.0,1.0,41.0,3.0
2019,NORTH COLLINS CENTRAL SCHOOL DISTRICT,8.0,60.0,4.0754716981131995,33.0,4.0,1.0,5.0,1.0,37.0,7.0
