YEAR,DISTRICT,PER_TURN_ALL,PER_TURN_INEXP,PER_TURN_EXP
2015,NORTH MERRICK UNION FREE SCHOOL DISTRICT,0.08,0.5,0.07176470588235294
2015,VALLEY STREAM 30 UNION FREE SCHOOL DISTRICT,0.07,0.2,0.06535714285714286
2015,ISLAND PARK UNION FREE SCHOOL DISTRICT,0.08,0.5,0.06894736842105263
2015,VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT,0.05,0.29,0.04289940828402367
2015,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT,0.1,0.2,0.09871794871794873
2015,BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT,0.1,0.14,0.09899749373433586
2015,LONG BEACH CITY SCHOOL DISTRICT,0.05,0.26,0.045763688760806914
2015,WESTBURY UNION FREE SCHOOL DISTRICT,0.08,0.35,0.07418461538461539
2015,EAST WILLISTON UNION FREE SCHOOL DISTRICT,0.1,0.13,0.09922580645161291
2015,ROSLYN UNION FREE SCHOOL DISTRICT,0.07,0.2,0.06808823529411764
2015,PORT WASHINGTON UNION FREE SCHOOL DISTRICT,0.07,0.0,0.07145161290322581
2015,NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT,0.07,0.06,0.07036764705882353
2015,MANHASSET UNION FREE SCHOOL DISTRICT,0.1,0.13,0.09918918918918919
2015,GREAT NECK UNION FREE SCHOOL DISTRICT,0.07,0.18,0.06800000000000002
2015,HERRICKS UNION FREE SCHOOL DISTRICT,0.09,0.18,0.08607476635514018
2015,MINEOLA UNION FREE SCHOOL DISTRICT,0.08,0.33,0.07261603375527427
2015,CARLE PLACE UNION FREE SCHOOL DISTRICT,0.04,0.14,0.03857142857142857
2015,NORTH SHORE CENTRAL SCHOOL DISTRICT,0.14,0.17,0.13872586872586876
2015,SYOSSET CENTRAL SCHOOL DISTRICT,0.07,0.28,0.06550986842105264
2015,LOCUST VALLEY CENTRAL SCHOOL DISTRICT,0.08,0.3,0.07430051813471503
2015,PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT,0.06,0.24,0.05921908893709327
2015,OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT,0.08,0.13,0.08
2015,JERICHO UNION FREE SCHOOL DISTRICT,0.09,0.24,0.08856687898089172
2015,HICKSVILLE UNION FREE SCHOOL DISTRICT,0.07,0.14,0.06788413098236777
2015,PLAINEDGE UNION FREE SCHOOL DISTRICT,0.04,0.2,0.03689922480620155
2015,BETHPAGE UNION FREE SCHOOL DISTRICT,0.06,0.11,0.05925093632958801
2015,FARMINGDALE UNION FREE SCHOOL DISTRICT,0.1,0.57,0.09483516483516483
2015,MASSAPEQUA UNION FREE SCHOOL DISTRICT,0.07,0.5,0.05902711323763956
2015,NYC CHANCELLOR'S OFFICE,,,
2015,NYC SPECIAL SCHOOLS - DISTRICT 75,0.14,0.15,0.1384236094243381
2015,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,0.19,0.18,0.19209239130434783
2015,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,0.16,0.16,0.16
2015,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,0.19,0.21,0.18636655948553055
2015,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,0.18,0.18,0.18
2015,NEW YORK CITY GEOGRAPHIC DISTRICT # 5,0.21,0.23,0.20700887198986057
2015,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,0.15,0.2,0.14334705075445814
2015,NEW YORK CITY GEOGRAPHIC DISTRICT # 7,0.21,0.23,0.205
2015,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,0.19,0.23,0.18215686274509807
2015,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,0.17,0.23,0.15538350217076702
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #10,0.17,0.18,0.16825577714466605
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #11,0.16,0.15,0.16170811825434067
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #12,0.18,0.19,0.17794908062234793
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #13,0.18,0.21,0.17644897959183675
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #14,0.15,0.17,0.14671966527196653
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #15,0.16,0.16,0.16
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #16,0.18,0.21,0.17730633802816903
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #17,0.19,0.26,0.18066666666666667
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #18,0.15,0.25,0.1387404580152672
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #19,0.16,0.22,0.15209859154929578
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #20,0.11,0.1,0.11141127506621262
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #21,0.12,0.12,0.11999999999999998
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #22,0.14,0.17,0.13744113029827318
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #23,0.19,0.28,0.17933846153846153
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #32,0.16,0.16,0.16000000000000003
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #24,0.12,0.13,0.1186192468619247
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #25,0.11,0.11,0.11
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #26,0.13,0.11,0.13217643271088217
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #27,0.14,0.18,0.13588121866563826
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #28,0.14,0.16,0.1379395085066163
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #29,0.14,0.18,0.13579787234042556
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #30,0.11,0.12,0.10893392070484581
2015,NEW YORK CITY GEOGRAPHIC DISTRICT #31,0.1,0.07,0.10173745173745175
2015,LEWISTON-PORTER CENTRAL SCHOOL DISTRICT,0.03,0.0,0.030705882352941177
2015,LOCKPORT CITY SCHOOL DISTRICT,0.04,0.0,0.04010554089709763
2015,NEWFANE CENTRAL SCHOOL DISTRICT,0.09,0.5,0.09
2015,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,0.08,0.0,0.08
2015,NIAGARA FALLS CITY SCHOOL DISTRICT,0.05,0.2,0.04897260273972603
2015,NORTH TONAWANDA CITY SCHOOL DISTRICT,0.06,0.17,0.05918215613382899
2015,STARPOINT CENTRAL SCHOOL DISTRICT,0.07,0.2,0.06741293532338309
2015,ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT,0.06,0.0,0.06169811320754717
2015,BARKER CENTRAL SCHOOL DISTRICT,0.07,0.5,0.07
2015,WILSON CENTRAL SCHOOL DISTRICT,0.06,0.5,0.05092783505154639
2015,ADIRONDACK CENTRAL SCHOOL DISTRICT,0.04,0.0,0.04034188034188034
2015,CAMDEN CENTRAL SCHOOL DISTRICT,0.03,0.18,0.03
2015,CLINTON CENTRAL SCHOOL DISTRICT,0.11,0.14,0.10967032967032965
2015,NEW HARTFORD CENTRAL SCHOOL DISTRICT,0.06,0.0,0.06202898550724638
2015,NEW YORK MILLS UNION FREE SCHOOL DISTRICT,0.08,0.17,0.074
2015,SAUQUOIT VALLEY CENTRAL SCHOOL DISTRICT,0.05,0.0,0.051333333333333335
2015,REMSEN CENTRAL SCHOOL DISTRICT,0.1,0.17,0.0965
2015,ROME CITY SCHOOL DISTRICT,0.13,0.14,0.1294390243902439
2015,WATERVILLE CENTRAL SCHOOL DISTRICT,0.09,0.14,0.08925373134328358
2015,SHERRILL CITY SCHOOL DISTRICT,0.06,0.07,0.059251700680272114
2015,HOLLAND PATENT CENTRAL SCHOOL DISTRICT,0.11,0.17,0.10596153846153847
2015,UTICA CITY SCHOOL DISTRICT,0.09,0.19,0.08626623376623377
2015,WESTMORELAND CENTRAL SCHOOL DISTRICT,0.09,0.0,0.10191176470588235
2015,ORISKANY CENTRAL SCHOOL DISTRICT,0.16,0.2,0.1542857142857143
2015,WHITESBORO CENTRAL SCHOOL DISTRICT,0.04,0.07,0.0391497975708502
2015,WEST GENESEE CENTRAL SCHOOL DISTRICT,0.12,0.19,0.11779369627507164
2015,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,0.07,0.24,0.06566188197767145
2015,EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT,0.07,0.11,0.06879194630872484
2015,JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT,0.06,0.32,0.05191111111111111
2015,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,0.08,0.07,0.08035398230088496
2015,FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,0.04,0.0,0.041739130434782605
2015,WESTHILL CENTRAL SCHOOL DISTRICT,0.05,0.0,0.051094890510948905
2015,SOLVAY UNION FREE SCHOOL DISTRICT,0.14,0.22,0.1325
2015,LAFAYETTE CENTRAL SCHOOL DISTRICT,0.11,0.13,0.10914893617021276
2015,BALDWINSVILLE CENTRAL SCHOOL DISTRICT,0.04,0.1,0.03761904761904762
2015,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,0.07,0.23,0.06654320987654322
2015,MARCELLUS CENTRAL SCHOOL DISTRICT,0.03,0.2,0.026382978723404258
2015,ONONDAGA CENTRAL SCHOOL DISTRICT,0.1,0.07,0.1018987341772152
2015,LIVERPOOL CENTRAL SCHOOL DISTRICT,0.07,0.04,0.07128014842300556
2015,LYNCOURT UNION FREE SCHOOL DISTRICT,0.12,0.5,0.10944444444444443
2015,SKANEATELES CENTRAL SCHOOL DISTRICT,0.11,0.5,0.10064000000000001
2015,SYRACUSE CITY SCHOOL DISTRICT,0.18,0.19,0.17903888481291272
2015,TULLY CENTRAL SCHOOL DISTRICT,0.09,0.0,0.09486486486486485
2015,CANANDAIGUA CITY SCHOOL DISTRICT,0.07,0.07,0.07
2015,EAST BLOOMFIELD CENTRAL SCHOOL DISTRICT,0.05,0.33,0.049999999999999996
2015,GENEVA CITY SCHOOL DISTRICT,0.13,0.2,0.12431472081218276
2015,GORHAM-MIDDLESEX CENTRAL SCHOOL DISTRICT (MARCUS WHITMAN),0.07,0.0,0.07177966101694916
2015,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),0.13,0.17,0.12888888888888891
2015,NAPLES CENTRAL SCHOOL DISTRICT,0.08,0.0,0.08432432432432432
2015,PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL DISTRICT,0.06,0.11,0.05740740740740741
2015,HONEOYE CENTRAL SCHOOL DISTRICT,0.08,0.5,0.06405063291139242
2015,VICTOR CENTRAL SCHOOL DISTRICT,0.09,0.22,0.08133333333333333
2015,WASHINGTONVILLE CENTRAL SCHOOL DISTRICT,0.07,0.25,0.06520000000000001
2015,CHESTER UNION FREE SCHOOL DISTRICT,0.05,0.0,0.05266666666666667
2015,CORNWALL CENTRAL SCHOOL DISTRICT,0.05,0.23,0.047578475336322874
2015,PINE BUSH CENTRAL SCHOOL DISTRICT,0.08,0.0,0.08347826086956521
2015,GOSHEN CENTRAL SCHOOL DISTRICT,0.1,0.17,0.09764423076923076
2015,HIGHLAND FALLS CENTRAL SCHOOL DISTRICT,0.14,0.2,0.1355
2015,MIDDLETOWN CITY SCHOOL DISTRICT,0.09,0.11,0.08839357429718876
2015,MINISINK VALLEY CENTRAL SCHOOL DISTRICT,0.07,0.14,0.06707224334600762
2015,MONROE-WOODBURY CENTRAL SCHOOL DISTRICT,0.07,0.28,0.063184584178499
2015,KIRYAS JOEL VILLAGE UNION FREE SCHOOL DISTRICT,0.25,0.0,0.2604166666666667
2015,VALLEY CENTRAL SCHOOL DISTRICT (MONTGOMERY),0.03,0.0,0.031018518518518515
2015,NEWBURGH CITY SCHOOL DISTRICT,0.08,0.08,0.08
2015,PORT JERVIS CITY SCHOOL DISTRICT,0.06,0.0,0.06519230769230769
2015,TUXEDO UNION FREE SCHOOL DISTRICT,0.12,0.33,0.11533333333333332
2015,WARWICK VALLEY CENTRAL SCHOOL DISTRICT,0.06,0.33,0.05896946564885496
2015,GREENWOOD LAKE UNION FREE SCHOOL DISTRICT,0.06,0.0,0.0625531914893617
2015,FLORIDA UNION FREE SCHOOL DISTRICT,0.03,0.0,0.03208333333333333
2015,ALBION CENTRAL SCHOOL DISTRICT,0.07,0.2,0.06542253521126762
2015,KENDALL CENTRAL SCHOOL DISTRICT,0.2,0.4,0.14
2015,HOLLEY CENTRAL SCHOOL DISTRICT,0.09,0.11,0.08865168539325842
2015,MEDINA CENTRAL SCHOOL DISTRICT,0.06,0.0,0.06086330935251798
2015,LYNDONVILLE CENTRAL SCHOOL DISTRICT,0.09,0.09,0.09
2015,ALTMAR-PARISH-WILLIAMSTOWN CENTRAL SCHOOL DISTRICT,0.1,0.0,0.105
2015,FULTON CITY SCHOOL DISTRICT,0.1,0.1,0.1
2015,HANNIBAL CENTRAL SCHOOL DISTRICT,0.12,0.25,0.10439999999999999
2015,CENTRAL SQUARE CENTRAL SCHOOL DISTRICT,0.07,0.24,0.06409722222222224
2015,MEXICO CENTRAL SCHOOL DISTRICT,0.05,0.09,0.04850267379679145
2015,OSWEGO CITY SCHOOL DISTRICT,0.1,0.1,0.1
2015,PULASKI CENTRAL SCHOOL DISTRICT,0.07,0.0,0.07707865168539327
2015,SANDY CREEK CENTRAL SCHOOL DISTRICT,0.05,0.0,0.05120481927710843
2015,PHOENIX CENTRAL SCHOOL DISTRICT,0.07,0.0,0.07217391304347827
2015,GILBERTSVILLE-MOUNT UPTON CENTRAL SCHOOL DISTRICT,0.03,,
2015,EDMESTON CENTRAL SCHOOL DISTRICT,0.03,,
2015,LAURENS CENTRAL SCHOOL DISTRICT,0.05,0.0,0.051388888888888894
2015,SCHENEVUS CENTRAL SCHOOL DISTRICT,0.08,0.25,0.07527777777777778
2015,MILFORD CENTRAL SCHOOL DISTRICT,0.0,0.0,0.0
2015,MORRIS CENTRAL SCHOOL DISTRICT,0.21,0.4,0.17833333333333334
2015,ONEONTA CITY SCHOOL DISTRICT,0.07,0.0,0.07236486486486488
2015,OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT,0.02,0.0,0.020481927710843374
2015,COOPERSTOWN CENTRAL SCHOOL DISTRICT,0.05,0.17,0.04294117647058823
2015,RICHFIELD SPRINGS CENTRAL SCHOOL DISTRICT,0.15,0.2,0.14895833333333333
2015,CHERRY VALLEY-SPRINGFIELD CENTRAL SCHOOL DISTRICT,0.13,0.3,0.11341463414634147
2015,WORCESTER CENTRAL SCHOOL DISTRICT,0.06,0.0,0.060000000000000005
2015,MAHOPAC CENTRAL SCHOOL DISTRICT,0.05,0.5,0.046218487394957986
2015,CARMEL CENTRAL SCHOOL DISTRICT,0.09,0.5,0.07899328859060402
2015,HALDANE CENTRAL SCHOOL DISTRICT,0.08,0.14,0.07565217391304348
2015,GARRISON UNION FREE SCHOOL DISTRICT,0.2,0.0,0.2
2015,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,0.04,0.29,0.0381203007518797
2015,BREWSTER CENTRAL SCHOOL DISTRICT,0.06,0.0,0.061224489795918366
2015,BERLIN CENTRAL SCHOOL DISTRICT,0.07,0.25,0.06316455696202532
2015,BRUNSWICK CENTRAL SCHOOL DISTRICT (BRITTONKILL),0.02,0.13,0.0178
2015,EAST GREENBUSH CENTRAL SCHOOL DISTRICT,0.08,0.21,0.07626198083067093
2015,HOOSICK FALLS CENTRAL SCHOOL DISTRICT,0.05,0.0,0.0504950495049505
2015,LANSINGBURGH CENTRAL SCHOOL DISTRICT,0.09,0.09,0.09
2015,NORTH GREENBUSH COMMON SCHOOL DISTRICT (WILLIAMS),0.0,0.0,0.0
2015,WYNANTSKILL UNION FREE SCHOOL DISTRICT,0.06,0.67,0.02303030303030303
2015,RENSSELAER CITY SCHOOL DISTRICT,0.04,0.0,0.04129032258064516
2015,AVERILL PARK CENTRAL SCHOOL DISTRICT,0.04,0.25,0.03705607476635514
2015,HOOSIC VALLEY CENTRAL SCHOOL DISTRICT,0.12,0.13,0.11938271604938272
2015,SCHODACK CENTRAL SCHOOL DISTRICT,0.12,0.22,0.11746835443037974
2015,TROY CITY SCHOOL DISTRICT,0.11,0.19,0.10313531353135312
2015,CLARKSTOWN CENTRAL SCHOOL DISTRICT,0.1,0.34,0.09277108433734942
2015,NANUET UNION FREE SCHOOL DISTRICT,0.05,0.0,0.05078947368421053
2015,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),0.06,0.46,0.0542652329749104
2015,SOUTH ORANGETOWN CENTRAL SCHOOL DISTRICT,0.08,0.36,0.07131782945736435
2015,NYACK UNION FREE SCHOOL DISTRICT,0.05,0.05,0.05
2015,PEARL RIVER UNION FREE SCHOOL DISTRICT,0.04,0.1,0.03967914438502674
2015,RAMAPO CENTRAL SCHOOL DISTRICT (SUFFERN),0.03,0.13,0.03
2015,EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY),0.05,0.16,0.045149911816578486
2015,BRASHER FALLS CENTRAL SCHOOL DISTRICT,0.13,0.5,0.1136764705882353
2015,CANTON CENTRAL SCHOOL DISTRICT,0.12,0.33,0.10310344827586206
2015,CLIFTON-FINE CENTRAL SCHOOL DISTRICT,0.17,0.33,0.15451612903225806
2015,COLTON-PIERREPONT CENTRAL SCHOOL DISTRICT,0.18,0.0,0.19028571428571428
2015,GOUVERNEUR CENTRAL SCHOOL DISTRICT,0.04,0.11,0.03508771929824561
2015,HAMMOND CENTRAL SCHOOL DISTRICT,0.16,0.33,0.13166666666666668
2015,HERMON-DEKALB CENTRAL SCHOOL DISTRICT,0.0,0.0,0.0
2015,LISBON CENTRAL SCHOOL DISTRICT,0.11,0.33,0.08953488372093023
2015,MADRID-WADDINGTON CENTRAL SCHOOL DISTRICT,0.05,0.13,0.04407407407407408
2015,MASSENA CENTRAL SCHOOL DISTRICT,0.07,0.13,0.06781250000000001
2015,MORRISTOWN CENTRAL SCHOOL DISTRICT,0.12,0.17,0.11531250000000001
2015,NORWOOD-NORFOLK CENTRAL SCHOOL DISTRICT,0.08,0.0,0.08533333333333334
2015,OGDENSBURG CITY SCHOOL DISTRICT,0.04,0.0,0.0405925925925926
2015,HEUVELTON CENTRAL SCHOOL DISTRICT,0.0,0.0,0.0
2015,PARISHVILLE-HOPKINTON CENTRAL SCHOOL DISTRICT,0.05,0.0,0.05394736842105264
2015,POTSDAM CENTRAL SCHOOL DISTRICT,0.1,0.0,0.10752688172043011
2015,EDWARDS-KNOX CENTRAL SCHOOL DISTRICT,0.24,0.25,0.2385
2015,BURNT HILLS-BALLSTON LAKE CENTRAL SCHOOL DISTRICT,0.07,0.21,0.06793357933579337
2015,SHENENDEHOWA CENTRAL SCHOOL DISTRICT,0.09,0.2,0.08679611650485436
2015,CORINTH CENTRAL SCHOOL DISTRICT,0.04,0.0,0.040842105263157895
2015,EDINBURG COMMON SCHOOL DISTRICT,0.09,0.0,0.099
2015,GALWAY CENTRAL SCHOOL DISTRICT,0.14,0.22,0.13487179487179488
2015,MECHANICVILLE CITY SCHOOL DISTRICT,0.04,0.11,0.03543478260869565
2015,BALLSTON SPA CENTRAL SCHOOL DISTRICT,0.05,0.05,0.05000000000000001
2015,SOUTH GLENS FALLS CENTRAL SCHOOL DISTRICT,0.06,0.4,0.053061224489795916
2015,SCHUYLERVILLE CENTRAL SCHOOL DISTRICT,0.04,0.2,0.03759398496240601
2015,SARATOGA SPRINGS CITY SCHOOL DISTRICT,0.08,0.0,0.08202959830866809
2015,STILLWATER CENTRAL SCHOOL DISTRICT,0.1,0.25,0.09257425742574259
2015,WATERFORD-HALFMOON UNION FREE SCHOOL DISTRICT,0.08,0.33,0.07358974358974359
2015,DUANESBURG CENTRAL SCHOOL DISTRICT,0.08,0.17,0.0742857142857143
2015,SCOTIA-GLENVILLE CENTRAL SCHOOL DISTRICT,0.06,0.0,0.061485148514851484
2015,NISKAYUNA CENTRAL SCHOOL DISTRICT,0.09,0.41,0.07950819672131147
2015,SCHALMONT CENTRAL SCHOOL DISTRICT,0.07,0.1,0.06938356164383562
2015,ROTTERDAM-MOHONASEN CENTRAL SCHOOL DISTRICT,0.12,0.25,0.11798969072164948
2015,SCHENECTADY CITY SCHOOL DISTRICT,0.12,0.47,0.1107216494845361
2015,GILBOA-CONESVILLE CENTRAL SCHOOL DISTRICT,0.08,0.0,0.08216216216216217
2015,JEFFERSON CENTRAL SCHOOL DISTRICT,0.07,0.14,0.065
2015,MIDDLEBURGH CENTRAL SCHOOL DISTRICT,0.12,0.4,0.10444444444444444
2015,COBLESKILL-RICHMONDVILLE CENTRAL SCHOOL DISTRICT,0.09,0.12,0.08633093525179857
2015,SCHOHARIE CENTRAL SCHOOL DISTRICT,0.05,0.0,0.05246913580246913
2015,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,0.03,0.0,0.029999999999999995
2015,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,0.11,0.0,0.12327586206896553
2015,WATKINS GLEN CENTRAL SCHOOL DISTRICT,0.13,0.0,0.14625000000000002
2015,SOUTH SENECA CENTRAL SCHOOL DISTRICT,0.14,0.5,0.1167741935483871
2015,ROMULUS CENTRAL SCHOOL DISTRICT,0.18,0.0,0.19317073170731708
2015,SENECA FALLS CENTRAL SCHOOL DISTRICT,0.07,0.0,0.07528301886792453
2015,WATERLOO CENTRAL SCHOOL DISTRICT,0.04,0.0,0.04113475177304964
2015,ADDISON CENTRAL SCHOOL DISTRICT,0.11,0.2,0.10162790697674419
2015,AVOCA CENTRAL SCHOOL DISTRICT,0.11,0.33,0.09533333333333334
2015,BATH CENTRAL SCHOOL DISTRICT,0.07,0.27,0.05805970149253732
2015,BRADFORD CENTRAL SCHOOL DISTRICT,0.13,0.11,0.13384615384615386
2015,CAMPBELL-SAVONA CENTRAL SCHOOL DISTRICT,0.09,0.22,0.08109589041095891
2015,CORNING CITY SCHOOL DISTRICT,0.09,0.12,0.08836633663366336
2015,CANISTEO-GREENWOOD CSD,0.13,0.25,0.11814814814814815
2015,HORNELL CITY SCHOOL DISTRICT,0.09,0.29,0.08402985074626866
2015,ARKPORT CENTRAL SCHOOL DISTRICT,0.11,0.2,0.11
2015,PRATTSBURGH CENTRAL SCHOOL DISTRICT,0.1,0.0,0.10857142857142858
2015,JASPER-TROUPSBURG CENTRAL SCHOOL DISTRICT,0.06,0.0,0.06222222222222222
2015,HAMMONDSPORT CENTRAL SCHOOL DISTRICT,0.04,0.0,0.0432
2015,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,0.07,0.18,0.061750000000000006
2015,BABYLON UNION FREE SCHOOL DISTRICT,0.03,0.17,0.0217037037037037
2015,WEST BABYLON UNION FREE SCHOOL DISTRICT,0.06,0.36,0.054705882352941174
2015,NORTH BABYLON UNION FREE SCHOOL DISTRICT,0.05,0.0,0.05060422960725076
2015,LINDENHURST UNION FREE SCHOOL DISTRICT,0.09,0.22,0.08730290456431535
2015,COPIAGUE UNION FREE SCHOOL DISTRICT,0.08,0.23,0.07557377049180328
2015,AMITYVILLE UNION FREE SCHOOL DISTRICT,0.05,0.25,0.04032258064516129
2015,DEER PARK UNION FREE SCHOOL DISTRICT,0.07,0.45,0.06342939481268012
2015,WYANDANCH UNION FREE SCHOOL DISTRICT,0.17,0.25,0.16416058394160585
2015,THREE VILLAGE CENTRAL SCHOOL DISTRICT,0.06,0.2,0.05664
2015,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,0.04,0.22,0.03315589353612167
2015,SACHEM CENTRAL SCHOOL DISTRICT,0.05,0.1,0.04895833333333333
2015,PORT JEFFERSON UNION FREE SCHOOL DISTRICT,0.06,0.11,0.05956521739130435
2015,MOUNT SINAI UNION FREE SCHOOL DISTRICT,0.05,0.06,0.049707602339181284
2015,MILLER PLACE UNION FREE SCHOOL DISTRICT,0.03,0.12,0.023250000000000003
2015,ROCKY POINT UNION FREE SCHOOL DISTRICT,0.07,0.06,0.07020746887966806
2015,MIDDLE COUNTRY CENTRAL SCHOOL DISTRICT,0.04,0.17,0.036588921282798836
2015,LONGWOOD CENTRAL SCHOOL DISTRICT,0.06,0.13,0.05615120274914088
2015,PATCHOGUE-MEDFORD UNION FREE SCHOOL DISTRICT,0.09,0.22,0.08458333333333334
2015,WILLIAM FLOYD UNION FREE SCHOOL DISTRICT,0.08,0.19,0.07716981132075472
2015,CENTER MORICHES UNION FREE SCHOOL DISTRICT,0.07,0.0,0.07
2015,EAST MORICHES UNION FREE SCHOOL DISTRICT,0.05,0.25,0.042857142857142864
2015,SOUTH COUNTRY CENTRAL SCHOOL DISTRICT,0.11,0.18,0.10839541547277938
2015,EAST HAMPTON UNION FREE SCHOOL DISTRICT,0.07,0.27,0.06318181818181819
2015,WAINSCOTT COMMON SCHOOL DISTRICT,0.17,0.5,0.17
2015,AMAGANSETT UNION FREE SCHOOL DISTRICT,0.13,0.2,0.11833333333333333
2015,SPRINGS UNION FREE SCHOOL DISTRICT,0.09,0.5,0.031428571428571424
2015,SAG HARBOR UNION FREE SCHOOL DISTRICT,0.07,0.0,0.07266666666666667
2015,MONTAUK UNION FREE SCHOOL DISTRICT,0.07,0.0,0.0717948717948718
2015,ELWOOD UNION FREE SCHOOL DISTRICT,0.07,0.38,0.06465517241379311
2015,COLD SPRING HARBOR CENTRAL SCHOOL DISTRICT,0.06,0.22,0.05803680981595093
2015,HUNTINGTON UNION FREE SCHOOL DISTRICT,0.1,0.22,0.09289940828402368
2015,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,0.08,0.4,0.07555555555555557
2015,HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT,0.08,0.32,0.07341463414634147
2015,HARBORFIELDS CENTRAL SCHOOL DISTRICT,0.07,0.45,0.062116182572614115
2015,COMMACK UNION FREE SCHOOL DISTRICT,0.07,0.25,0.06759082217973232
2015,SOUTH HUNTINGTON UNION FREE SCHOOL DISTRICT,0.05,0.11,0.04764705882352942
2015,BAY SHORE UNION FREE SCHOOL DISTRICT,0.06,0.24,0.057556561085972846
2015,ISLIP UNION FREE SCHOOL DISTRICT,0.06,0.14,0.057344398340248966
2015,EAST ISLIP UNION FREE SCHOOL DISTRICT,0.05,0.3,0.04851190476190476
2015,SAYVILLE UNION FREE SCHOOL DISTRICT,0.04,0.29,0.03686192468619247
2015,BAYPORT-BLUE POINT UNION FREE SCHOOL DISTRICT,0.09,0.29,0.08646017699115044
2015,HAUPPAUGE UNION FREE SCHOOL DISTRICT,0.06,0.4,0.053061224489795916
2015,CONNETQUOT CENTRAL SCHOOL DISTRICT,0.08,0.5,0.07838461538461539
2015,WEST ISLIP UNION FREE SCHOOL DISTRICT,0.08,0.2,0.07934065934065934
2015,BRENTWOOD UNION FREE SCHOOL DISTRICT,0.08,0.2,0.07812316715542522
2015,CENTRAL ISLIP UNION FREE SCHOOL DISTRICT,0.05,0.0,0.05145530145530146
2015,FIRE ISLAND UNION FREE SCHOOL DISTRICT,0.0,,
2015,SHOREHAM-WADING RIVER CENTRAL SCHOOL DISTRICT,0.12,0.33,0.1119672131147541
2015,RIVERHEAD CENTRAL SCHOOL DISTRICT,0.05,0.28,0.045880597014925376
2015,LITTLE FLOWER UNION FREE SCHOOL DISTRICT,0.08,0.33,0.0561904761904762
2015,SHELTER ISLAND UNION FREE SCHOOL DISTRICT,0.12,0.0,0.13161290322580646
2015,SMITHTOWN CENTRAL SCHOOL DISTRICT,0.06,0.24,0.05893016344725111
2015,KINGS PARK CENTRAL SCHOOL DISTRICT,0.06,0.55,0.058164794007490625
2015,REMSENBURG-SPEONK UNION FREE SCHOOL DISTRICT,0.04,,
